C2_EMISSAO	C2_NUM	C2_PRODUTO	B1_DESC	C2_QUANT	B1_YQTML	B1_YCONC	C2_YDOSSIE	C2_YLOTE	B1_YREGANS	B1_CODBAR
10/10/2025	145912	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12625E/25      	25J12625E 	1108500110104	               
10/10/2025	145911	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12624E/25      	25J12624E 	1108500110104	               
10/10/2025	145910	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12623E/25      	25J12623E 	1108500110104	               
10/10/2025	145909	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12622E/25      	25J12622E 	1108500110104	               
10/10/2025	145908	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12621E/25      	25J12621E 	1108500110104	               
10/10/2025	145907	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12620E/25      	25J12620E 	1108500110104	               
10/10/2025	145906	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12619E/25      	25J12619E 	1108500110104	               
10/10/2025	145905	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10853D/25      	25J10853D 	1108500090091	               
10/10/2025	145904	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10852D/25      	25J10852D 	1108500090091	               
10/10/2025	145903	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10851D/25      	25J10851D 	1108500090091	               
10/10/2025	145902	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10850D/25      	25J10850D 	1108500090091	               
10/10/2025	145901	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10849D/25      	25J10849D 	1108500110066	               
10/10/2025	145900	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10848D/25      	25J10848D 	1108500110066	               
10/10/2025	145899	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10847D/25      	25J10847D 	1108500110066	               
10/10/2025	145898	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10846D/25      	25J10846D 	1108500110066	               
10/10/2025	145897	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10845D/25      	25J10845D 	1108500110066	               
10/10/2025	145896	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10844D/25      	25J10844D 	1108500110066	               
10/10/2025	145895	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8819C/25       	25J8819C  	1108500010037	               
10/10/2025	145894	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8818C/25       	25J8818C  	1108500010037	               
10/10/2025	145893	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8817C/25       	25J8817C  	1108500010037	               
10/10/2025	145892	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8816C/25       	25J8816C  	1108500010037	               
10/10/2025	145891	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8815C/25       	25J8815C  	1108500010037	               
10/10/2025	145890	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8814C/25       	25J8814C  	1108500010037	               
10/10/2025	145889	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8813C/25       	25J8813C  	1108500010037	               
10/10/2025	145888	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8812C/25       	25J8812C  	1108500010037	               
10/10/2025	145887	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5342B/25       	25J5342B  	1108500010193	               
10/10/2025	145886	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5341B/25       	25J5341B  	1108500010193	               
10/10/2025	145885	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5340B/25       	25J5340B  	1108500010193	               
10/10/2025	145884	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5339B/25       	25J5339B  	1108500010193	               
10/10/2025	145883	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5338B/25       	25J5338B  	1108500010193	               
10/10/2025	145882	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5337B/25       	25J5337B  	1108500010193	               
10/10/2025	145881	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5336B/25       	25J5336B  	1108500010193	               
10/10/2025	145880	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5335B/25       	25J5335B  	1108500010193	               
10/10/2025	145879	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J592       	FB25J592  	1108500440015	               
10/10/2025	145878	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5334B/25       	25J5334B  	1108500010193	               
10/10/2025	145877	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J591       	FB25J591  	1108500440015	               
10/10/2025	145876	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J590       	FB25J590  	1108500440015	               
10/10/2025	145875	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5333B/25       	25J5333B  	1108500010193	               
10/10/2025	145874	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J589       	FB25J589  	1108500440015	               
10/10/2025	145873	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J588       	FB25J588  	1108500440015	               
10/10/2025	145872	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J587       	FB25J587  	1108500440015	               
10/10/2025	145871	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J586       	FB25J586  	1108500440015	               
10/10/2025	145870	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J585       	FB25J585  	1108500440015	               
10/10/2025	145869	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J584       	FB25J584  	1108500440015	               
10/10/2025	145868	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J583       	FB25J583  	1108500440015	               
10/10/2025	145867	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J582       	FB25J582  	1108500440015	               
10/10/2025	145866	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0435A/25       	25J0435A  	1108500010215	               
10/10/2025	145865	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0434A/25       	25J0434A  	1108500010215	               
10/10/2025	145864	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0433A/25       	25J0433A  	1108500010215	               
10/10/2025	145863	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0432A/25       	25J0432A  	1108500010215	               
10/10/2025	145862	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0431A/25       	25J0431A  	1108500010215	               
10/10/2025	145860	07060015       	CLORIDRATO AMBROX 30MG/5ML 100ML ADULTO - HOSP    	19851	100	0	CA.328/25      	CA25J328  	1108500390026	               
10/10/2025	145859	07060015       	CLORIDRATO AMBROX 30MG/5ML 100ML ADULTO - HOSP    	19851	100	0	CA.327/25      	CA25J327  	1108500390026	               
09/10/2025	145858	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0895-R      	25J0895-R 	             	               
09/10/2025	145857	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0894-R      	25J0894-R 	             	               
09/10/2025	145856	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0893-R      	25J0893-R 	             	               
09/10/2025	145855	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0892-R      	25J0892-R 	             	               
09/10/2025	145854	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	950/2025       	HC25J144  	1108500260033	               
09/10/2025	145853	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	950/2025       	HC25J144/1	             	
09/10/2025	145852	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62713	5	0	949/2025       	HC25J143  	1108500260033	               
09/10/2025	145851	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	949/2025       	HC25J143/1	             	
09/10/2025	145850	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	948/2025       	DP25I286  	1108500180048	               
09/10/2025	145849	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	948/2025       	DP25I286/1	             	
09/10/2025	145848	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	223550	1	0	947/2025       	DE25J020  	1108500320036	               
09/10/2025	145846	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J242       	FA25J242  	1108500070048	               
09/10/2025	145845	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J241       	FA25J241  	1108500070048	               
09/10/2025	145844	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J240       	FA25J240  	1108500070048	               
09/10/2025	145843	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J239       	FA25J239  	1108500070048	               
09/10/2025	145842	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J238       	FA25J238  	1108500070048	               
09/10/2025	145841	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0383I/25       	25J0383I  	1108500110066	               
09/10/2025	145840	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0382I/25       	25J0382I  	1108500110066	               
09/10/2025	145839	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0381I/25       	25J0381I  	1108500110066	               
09/10/2025	145838	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0201H/25       	25J0201H  	1108500010215	               
09/10/2025	145837	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0200H/25       	25J0200H  	1108500010215	               
09/10/2025	145836	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8811C/25       	25J8811C  	1108500010037	               
09/10/2025	145835	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8810C/25       	25J8810C  	1108500010037	               
09/10/2025	145834	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8809C/25       	25J8809C  	1108500010037	               
09/10/2025	145833	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8808C/25       	25J8808C  	1108500010037	               
09/10/2025	145832	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8807C/25       	25J8807C  	1108500010037	               
09/10/2025	145831	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8806C/25       	25J8806C  	1108500010037	               
09/10/2025	145830	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8805C/25       	25J8805C  	1108500010037	               
09/10/2025	145829	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8804C/25       	25J8804C  	1108500010037	               
09/10/2025	145828	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5332B/25       	25J5332B  	1108500010193	               
09/10/2025	145827	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5331B/25       	25J5331B  	1108500010193	               
09/10/2025	145826	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5330B          	25J5330B  	1108500010193	               
09/10/2025	145825	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5329B/25       	25J5329B  	1108500010193	               
09/10/2025	145824	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5328B/25       	25J5328B  	1108500010193	               
09/10/2025	145823	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0430A/25       	25J0430A  	1108500010215	               
09/10/2025	145822	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0429A/25       	25J0429A  	1108500010215	               
09/10/2025	145821	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0428A/25       	25J0428A  	1108500010215	               
09/10/2025	145820	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0427A/25       	25J0427A  	1108500010215	               
09/10/2025	145818	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20322G/25      	25J20322G 	1108500150092	               
09/10/2025	145816	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12618E/25      	25J12618E 	1108500420049	               
09/10/2025	145816	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12618E/25      	25J12618E 	             	               
09/10/2025	145815	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12617E/25      	25J12617E 	1108500420049	               
09/10/2025	145815	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12617E/25      	25J12617E 	             	               
08/10/2025	145812	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5327B/25       	25J5327B  	1108500010193	               
08/10/2025	145811	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	946/2025       	HC25J142  	1108500260033	               
08/10/2025	145810	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5326B/25       	25J5326B  	1108500010193	               
08/10/2025	145809	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5325B/25       	25J5325B  	1108500010193	               
08/10/2025	145808	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	946/2025       	HC25J142/1	             	
08/10/2025	145807	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5324B/25       	25J5324B  	1108500010193	               
08/10/2025	145806	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62719	5	0	945/2025       	HC25J141  	1108500260033	               
08/10/2025	145805	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5323B/25       	25J5323B  	1108500010193	               
08/10/2025	145804	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5322B/25       	25J5322B  	1108500010193	               
08/10/2025	145803	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5321B/25       	25J5321B  	1108500010193	               
08/10/2025	145802	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	945/2025       	HC25J141/1	             	
08/10/2025	145801	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5320B/25       	25J5320B  	1108500010193	               
08/10/2025	145800	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	223550	2	0	944/2025       	DP25I285  	1108500180048	               
08/10/2025	145799	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5319B/25       	25J5319B  	1108500010193	               
08/10/2025	145798	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5318B/25       	25J5318B  	1108500010193	               
08/10/2025	145797	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	944/2025       	DP25I285/1	             	
08/10/2025	145796	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5317B/25       	25J5317B  	1108500010193	               
08/10/2025	145795	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	220587	1	0	943/2025       	DE25J019  	1108500320036	               
08/10/2025	145794	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	942/2025       	HC25J140  	1108500260033	               
08/10/2025	145793	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	942/2025       	HC25J140/1	             	
08/10/2025	145792	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220644	2	0	941/2025       	DP25I284  	1108500180048	               
08/10/2025	145791	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	941/2025       	DP25I284/1	             	
08/10/2025	145790	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	940/2025       	HC25J139  	1108500260033	               
08/10/2025	145789	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5316B/25       	25J5316B  	1108500010193	               
08/10/2025	145788	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	940/2025       	HC25J139/1	             	
08/10/2025	145787	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5315B/25       	25J5315B  	1108500010193	               
08/10/2025	145786	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	939/2025       	DP25I283  	1108500180048	               
08/10/2025	145785	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5314B/25       	25J5314B  	1108500010193	               
08/10/2025	145784	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	939/2025       	DP25I283/1	             	
08/10/2025	145783	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	220150	1	0	938/2025       	DE25J018  	1108500320036	               
08/10/2025	145782	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20321G/25      	25J20321G 	1108500150092	               
08/10/2025	145781	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20320G/25      	25J20320G 	1108500150092	               
08/10/2025	145780	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12616E/25      	25J12616E 	1108500420049	               
08/10/2025	145780	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12616E/25      	25J12616E 	             	               
08/10/2025	145779	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12615E/25      	25J12615E 	1108500420049	               
08/10/2025	145779	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12615E/25      	25J12615E 	             	               
08/10/2025	145778	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10843D/25      	25J10843D 	1108500110066	               
08/10/2025	145777	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10842D/25      	25J10842D 	1108500110066	               
08/10/2025	145776	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10841D/25      	25J10841D 	1108500110066	               
08/10/2025	145775	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10840D/25      	25J10840D 	1108500110066	               
08/10/2025	145774	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10839D/25      	25J10839D 	1108500110066	               
08/10/2025	145773	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10838D/25      	25J10838D 	1108500110066	               
08/10/2025	145772	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.326/25      	AP25J326  	1108500390085	               
08/10/2025	145771	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.325/25      	AP25J325  	1108500390085	               
08/10/2025	145770	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.324/25      	AP25J324  	1108500390085	               
08/10/2025	145769	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.232/25      	AP25J323  	1108500390085	               
07/10/2025	145767	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10837D/25      	25J10837D 	1108500110066	               
07/10/2025	145766	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10836D/25      	25J10836D 	1108500110066	               
07/10/2025	145765	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10835D/25      	25J10835D 	1108500110066	               
07/10/2025	145764	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J581       	FB25J581  	1108500440015	               
07/10/2025	145763	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J580       	FB25J580  	1108500440015	               
07/10/2025	145762	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J579       	FB25J579  	1108500440015	               
07/10/2025	145761	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J578       	FB25J578  	1108500440015	               
07/10/2025	145759	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.322/25      	AP25J322  	1108500390085	               
07/10/2025	145758	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.321/25      	AP25J321  	1108500390085	               
07/10/2025	145757	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.320/25      	AP25J320  	1108500390085	               
07/10/2025	145756	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.319/25      	AP25J319  	1108500390085	               
07/10/2025	145755	07060013       	CLORIDRATO AMBROX 15MG/5ML 100ML HOSP PEDIAT      	19851	100	0	AP.318/25      	AP25J318  	1108500390085	               
07/10/2025	145754	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5332B/25       	25J5332B  	1108500010193	               
07/10/2025	145753	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5331B/25       	25J5331B  	1108500010193	               
07/10/2025	145752	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5330B/25       	25J5330B  	1108500010193	               
07/10/2025	145751	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5329B/25       	25J5329B  	1108500010193	               
07/10/2025	145750	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5328B/25       	25J5328B  	1108500010193	               
07/10/2025	145749	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5327B/25       	25J5327B  	1108500010193	               
07/10/2025	145748	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5326B/25       	25J5326B  	1108500010193	               
07/10/2025	145747	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5325B/25       	25J5325B  	1108500010193	               
07/10/2025	145746	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5324B/25       	25J5324B  	1108500010193	               
07/10/2025	145745	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5323B/25       	25J5323B  	1108500010193	               
07/10/2025	145744	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5322B/25       	25J5322B  	1108500010193	               
07/10/2025	145743	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5321B/25       	25J5321B  	1108500010193	               
07/10/2025	145742	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	63019	5	0	937/2025       	HC25J138  	1108500260033	               
07/10/2025	145741	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	937/2025       	HC25J138/1	             	
07/10/2025	145740	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220817	2	0	936/2025       	DP25I282  	1108500180048	               
07/10/2025	145739	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	936/2025       	DP25I282/1	             	
07/10/2025	145738	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	935/2025       	HC25J137  	1108500260033	               
07/10/2025	145737	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	935/2025       	HC25J137/1	             	
07/10/2025	145736	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	934/2025       	DP25I281  	1108500180048	               
07/10/2025	145735	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	934/2025       	DP25I281/1	             	
07/10/2025	145734	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	221000	1	0	933/2025       	DE25J017  	1108500320036	               
07/10/2025	145733	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J237       	FA25J237  	1108500070048	               
07/10/2025	145732	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J236       	FA25J236  	1108500070048	               
07/10/2025	145731	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J235       	FA25J235  	1108500070048	               
07/10/2025	145730	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J234       	FA25J234  	1108500070048	               
07/10/2025	145729	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J233       	FA25J233  	1108500070048	               
07/10/2025	145728	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J232       	FA25J232  	1108500070048	               
07/10/2025	145727	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J231       	FA25J231  	1108500070048	               
07/10/2025	145726	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8803C/25       	25J8803C  	1108500010037	               
07/10/2025	145725	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8802C/25       	25J8802C  	1108500010037	               
07/10/2025	145724	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0426A/25       	25J0426A  	1108500010215	               
07/10/2025	145723	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0425A/25       	25J0425A  	1108500010215	               
07/10/2025	145721	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0380I/25       	25J0380I  	1108500110066	               
07/10/2025	145720	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0379I/25       	25J0379I  	1108500110066	               
07/10/2025	145719	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0378I/25       	25J0378I  	1108500110066	               
